Data_Venda,Canal_de_Venda,Local_de_Venda,PAX,Monetario_Vendido,RPK
2/18/2017,Porta a Porta,Vast,1413,"34,743.19",67809
2/18/2017,TeleVenda,Arena,2256,"88,505.05",330690
2/18/2017,Porta a Porta,Mindscape,1041,"35,872.52",118673
2/18/2017,TeleVenda,Vast,282,"18,147.08",13580
2/18/2017,Telegrafo,Ellipsis,54,"2,175.90",3325
2/18/2017,TeleVenda,Ellipsis,1766,"57,489.62",97551
2/19/2017,TeleVenda,Mindscape,1809,"39,200.96",223802
2/19/2017,Telegrafo,Arena,178,"6,990.61",26727
2/19/2017,TeleVenda,Vast,2483,"34,576.54",126615
2/19/2017,Porta a Porta,Arena,2844,"79,977.75",424422
2/19/2017,Porta a Porta,Vast,2507,"37,337.96",127612
2/19/2017,TeleVenda,Ellipsis,121,"6,941.53",7244
2/19/2017,Porta a Porta,Mindscape,1774,"43,890.14",208521
2/19/2017,TeleVenda,Arena,3140,"73,178.14",474353
2/19/2017,Telegrafo,Mindscape,90,"4,179.14",10788
2/19/2017,TeleVenda,Ellipsis,1559,"25,742.21",91392
2/19/2017,Telegrafo,Vast,91,"2,299.29",4701
2/19/2017,TeleVenda,Mindscape,83,"6,170.77",11234
2/19/2017,Porta a Porta,Ellipsis,1547,"29,725.02",93833
2/19/2017,Telegrafo,Ellipsis,67,"2,658.34",3931
2/19/2017,TeleVenda,Vast,430,"86,319.50",15191
2/19/2017,TeleVenda,Arena,147,"9,245.20",21382
2/20/2017,TeleVenda,Arena,95,"5,643.40",13609
2/20/2017,TeleVenda,Arena,2082,"51,714.28",304855
2/20/2017,Porta a Porta,Vast,1527,"24,350.06",75377
2/20/2017,Telegrafo,Vast,79,"2,337.05",3656
2/20/2017,TeleVenda,Vast,1574,"23,943.38",78763
2/20/2017,Porta a Porta,Ellipsis,1112,"21,563.56",65091
2/20/2017,Porta a Porta,Arena,1603,"48,210.71",229755
2/20/2017,TeleVenda,Mindscape,1430,"33,304.61",173800
2/20/2017,Telegrafo,Mindscape,89,"4,987.92",11200
2/20/2017,TeleVenda,Mindscape,61,"3,478.92",7242
2/20/2017,Telegrafo,Arena,131,"5,200.96",18947
2/20/2017,TeleVenda,Ellipsis,1164,"20,070.58",68596
2/20/2017,TeleVenda,Vast,96,"5,103.07",4450
2/20/2017,TeleVenda,Ellipsis,87,"4,640.13",5105
2/20/2017,Porta a Porta,Mindscape,1343,"34,357.48",159889
2/20/2017,Telegrafo,Ellipsis,57,"2,114.81",3651
2/21/2017,TeleVenda,Vast,1644,"25,060.60",80186
2/21/2017,TeleVenda,Arena,77,"4,421.28",11142
2/21/2017,Porta a Porta,Vast,1926,"30,815.19",93705
2/21/2017,TeleVenda,Ellipsis,1232,"20,811.53",70753
2/21/2017,Porta a Porta,Ellipsis,1362,"26,041.79",77269
2/21/2017,Porta a Porta,Mindscape,1512,"39,235.78",179502
2/21/2017,TeleVenda,Mindscape,1163,"26,199.38",141878
2/21/2017,TeleVenda,Vast,77,"3,532.06",3592
2/21/2017,Porta a Porta,Arena,1669,"51,774.44",236434
2/21/2017,TeleVenda,Arena,1638,"41,239.99",239020
2/21/2017,Telegrafo,Arena,95,"4,090.39",13794
2/21/2017,TeleVenda,Mindscape,40,"2,306.09",4962
2/21/2017,Telegrafo,Vast,80,"4,664.92",4106
2/21/2017,Telegrafo,Mindscape,66,"2,816.55",7883
2/21/2017,Telegrafo,Ellipsis,53,"2,169.90",3290
2/21/2017,TeleVenda,Ellipsis,55,"2,817.07",3280
2/22/2017,TeleVenda,Ellipsis,214,"14,165.09",13128
2/22/2017,Telegrafo,Arena,115,"6,445.97",17172
2/22/2017,Porta a Porta,Arena,1272,"45,887.89",180266
2/22/2017,TeleVenda,Arena,1966,"73,571.09",289373
2/22/2017,TeleVenda,Vast,2666,"81,228.25",125361
2/22/2017,Porta a Porta,Mindscape,1381,"42,001.34",158476
2/22/2017,TeleVenda,Ellipsis,1820,"50,885.24",99781
2/22/2017,TeleVenda,Mindscape,111,"8,215.37",12256
2/22/2017,TeleVenda,Mindscape,1891,"78,420.75",222694
2/22/2017,Porta a Porta,Vast,1836,"38,863.41",89604
2/22/2017,Telegrafo,Ellipsis,58,"3,078.11",3569
2/22/2017,Telegrafo,Mindscape,89,"5,641.39",10772
2/22/2017,TeleVenda,Vast,246,"15,739.70",11955
2/22/2017,Telegrafo,Vast,82,"3,714.42",4051
2/22/2017,Porta a Porta,Ellipsis,1264,"29,546.61",70693
2/22/2017,TeleVenda,Arena,191,"14,725.97",28916
2/23/2017,Telegrafo,Vast,87,"6,324.10",4426
2/23/2017,TeleVenda,Ellipsis,219,"14,090.97",13885
2/23/2017,TeleVenda,Ellipsis,1602,"46,665.79",90563
2/23/2017,TeleVenda,Mindscape,125,"9,439.60",15746
2/23/2017,Telegrafo,Ellipsis,61,"2,372.90",3427
2/23/2017,Porta a Porta,Mindscape,907,"31,680.82",103274
2/23/2017,Telegrafo,Mindscape,79,"5,343.93",9540
2/23/2017,TeleVenda,Vast,257,"17,540.00",12467
2/23/2017,TeleVenda,Mindscape,1617,"63,552.90",189086
2/23/2017,TeleVenda,Arena,1620,"63,763.24",236308
2/23/2017,Porta a Porta,Vast,1060,"27,527.25",50649
2/23/2017,Porta a Porta,Ellipsis,795,"21,676.06",43256
2/23/2017,TeleVenda,Vast,2220,"69,767.34",103897
2/23/2017,Telegrafo,Arena,119,"7,675.23",18221
2/23/2017,Porta a Porta,Arena,742,"32,361.68",104191
2/23/2017,TeleVenda,Arena,192,"14,826.93",29364
2/24/2017,Telegrafo,Mindscape,90,"5,163.58",11158
2/24/2017,TeleVenda,Ellipsis,1489,"43,407.67",82471
2/24/2017,Porta a Porta,Mindscape,988,"33,282.00",112800
2/24/2017,Telegrafo,Ellipsis,56,"3,804.63",3428
2/24/2017,TeleVenda,Arena,1597,"61,722.57",232760
2/24/2017,TeleVenda,Mindscape,117,"8,432.66",15372
2/24/2017,TeleVenda,Ellipsis,225,"14,759.93",13704
2/24/2017,TeleVenda,Arena,206,"14,949.83",30641
2/24/2017,Porta a Porta,Vast,1024,"27,351.68",47465
2/24/2017,Telegrafo,Vast,83,"4,878.26",4210
2/24/2017,TeleVenda,Mindscape,1558,"60,167.65",180490
2/24/2017,Telegrafo,Arena,99,"7,440.97",13841
2/24/2017,Porta a Porta,Ellipsis,742,"20,973.66",40894
2/24/2017,Porta a Porta,Arena,714,"30,266.75",98901
2/24/2017,TeleVenda,Vast,2093,"65,031.80",96454
2/24/2017,TeleVenda,Vast,248,"16,387.51",12581
2/25/2017,TeleVenda,Arena,183,"12,227.15",26594
2/25/2017,Porta a Porta,Arena,774,"31,610.97",105827
2/25/2017,Porta a Porta,Ellipsis,785,"20,840.62",43741
2/25/2017,Porta a Porta,Mindscape,920,"30,724.80",104245
2/25/2017,TeleVenda,Vast,2072,"64,110.53",98368
2/25/2017,Telegrafo,Mindscape,69,"5,343.17",8734
2/25/2017,TeleVenda,Arena,1649,"62,703.78",237393
2/25/2017,TeleVenda,Ellipsis,216,"14,073.61",13044
2/25/2017,Porta a Porta,Vast,995,"24,844.49",46835
2/25/2017,Telegrafo,Vast,84,"6,442.82",3928
2/25/2017,TeleVenda,Mindscape,1654,"67,273.03",194817
2/25/2017,TeleVenda,Mindscape,117,"9,009.00",14500
2/25/2017,TeleVenda,Vast,225,"14,677.91",11082
2/25/2017,Telegrafo,Arena,93,"10,112.41",12520
2/25/2017,Telegrafo,Ellipsis,40,"2,078.58",2053
2/25/2017,TeleVenda,Ellipsis,1445,"41,813.38",80502
2/26/2017,TeleVenda,Mindscape,117,"7,848.10",14668
2/26/2017,Porta a Porta,Vast,987,"24,401.76",47242
2/26/2017,Telegrafo,Mindscape,92,"7,409.08",10149
2/26/2017,Porta a Porta,Ellipsis,725,"18,501.77",39155
2/26/2017,TeleVenda,Ellipsis,202,"13,170.07",12620
2/26/2017,Porta a Porta,Arena,673,"28,152.47",95574
2/26/2017,Porta a Porta,Mindscape,769,"27,900.02",90851
2/26/2017,TeleVenda,Arena,1632,"62,763.52",243903
2/26/2017,Telegrafo,Arena,81,"6,662.43",11393
2/26/2017,TeleVenda,Ellipsis,1447,"40,578.85",78248
2/26/2017,TeleVenda,Arena,177,"12,291.76",26735
2/26/2017,TeleVenda,Mindscape,1497,"60,645.57",177884
2/26/2017,Telegrafo,Ellipsis,55,"3,004.20",3456
2/26/2017,TeleVenda,Vast,2206,"68,995.57",104548
2/26/2017,TeleVenda,Vast,243,"17,012.65",11547
2/26/2017,Telegrafo,Vast,88,"4,795.91",4546
2/27/2017,Porta a Porta,Vast,1110,"20,231.32",53405
2/27/2017,TeleVenda,Arena,98,"5,881.53",13946
2/27/2017,Telegrafo,Ellipsis,48,"1,967.74",2672
2/27/2017,TeleVenda,Ellipsis,106,"5,940.17",6506
2/27/2017,TeleVenda,Mindscape,961,"25,900.99",112790
2/27/2017,Telegrafo,Mindscape,65,"4,016.42",9175
2/27/2017,Telegrafo,Vast,66,"2,205.11",3198
2/27/2017,Porta a Porta,Ellipsis,803,"16,458.00",44265
2/27/2017,TeleVenda,Vast,100,"4,087.25",4553
2/27/2017,TeleVenda,Arena,1355,"38,592.63",198075
2/27/2017,TeleVenda,Vast,1152,"21,066.80",57285
2/27/2017,Telegrafo,Arena,82,"5,727.47",11884
2/27/2017,TeleVenda,Mindscape,48,"2,904.78",5471
2/27/2017,TeleVenda,Ellipsis,946,"18,370.64",54896
2/27/2017,Porta a Porta,Arena,861,"29,301.67",117088
2/27/2017,Porta a Porta,Mindscape,810,"23,123.14",88761
2/28/2017,Porta a Porta,Ellipsis,795,"16,350.90",43916
2/28/2017,TeleVenda,Mindscape,38,"2,363.64",4559
2/28/2017,TeleVenda,Vast,973,"16,489.48",46538
2/28/2017,Porta a Porta,Mindscape,838,"23,929.97",93421
2/28/2017,TeleVenda,Ellipsis,68,"3,142.28",4582
2/28/2017,Telegrafo,Arena,81,"5,240.99",11375
2/28/2017,Telegrafo,Mindscape,52,"3,078.24",6861
2/28/2017,TeleVenda,Vast,78,"3,360.69",3497
2/28/2017,Telegrafo,Vast,72,"1,988.13",3242
2/28/2017,TeleVenda,Mindscape,695,"18,456.38",84788
2/28/2017,Telegrafo,Ellipsis,41,"1,753.44",2312
2/28/2017,Porta a Porta,Vast,1111,"19,483.01",52823
2/28/2017,Porta a Porta,Arena,794,"28,842.89",106184
2/28/2017,TeleVenda,Arena,946,"27,967.75",137457
2/28/2017,TeleVenda,Ellipsis,745,"14,192.85",41989
2/28/2017,TeleVenda,Arena,86,"5,207.25",12712
3/1/2017,TeleVenda,Mindscape,959,"23,880.59",112112
3/1/2017,TeleVenda,Vast,1392,"23,349.95",64861
3/1/2017,Telegrafo,Mindscape,73,"3,675.72",8750
3/1/2017,TeleVenda,Ellipsis,108,"5,730.12",6722
3/1/2017,TeleVenda,Vast,121,"6,391.16",5602
3/1/2017,TeleVenda,Arena,1124,"33,342.09",166436
3/1/2017,Telegrafo,Vast,96,"3,351.29",4561
3/1/2017,Porta a Porta,Arena,1024,"37,723.00",139839
3/1/2017,Telegrafo,Arena,77,"5,344.74",11818
3/1/2017,Porta a Porta,Vast,1863,"30,650.74",86328
3/1/2017,Telegrafo,Ellipsis,47,"1,979.28",2700
3/1/2017,Porta a Porta,Ellipsis,1355,"26,203.33",72064
3/1/2017,Porta a Porta,Mindscape,1379,"36,213.13",155303
3/1/2017,TeleVenda,Mindscape,72,"4,441.42",8508
3/1/2017,TeleVenda,Arena,94,"5,969.06",14169
3/1/2017,TeleVenda,Ellipsis,1050,"19,043.15",57552
3/2/2017,Telegrafo,Arena,127,"6,265.84",18774
3/2/2017,TeleVenda,Vast,289,"17,639.47",13724
3/2/2017,Porta a Porta,Arena,1053,"42,654.32",151082
3/2/2017,TeleVenda,Vast,2436,"76,953.14",112997
3/2/2017,Telegrafo,Ellipsis,62,"2,883.83",3812
3/2/2017,TeleVenda,Ellipsis,1730,"46,843.79",95334
3/2/2017,Telegrafo,Mindscape,87,"4,764.24",11321
3/2/2017,Porta a Porta,Ellipsis,1138,"27,463.55",62412
3/2/2017,TeleVenda,Arena,189,"13,017.19",27479
3/2/2017,Telegrafo,Vast,93,"4,003.27",4735
3/2/2017,TeleVenda,Ellipsis,237,"15,109.09",14257
3/2/2017,TeleVenda,Arena,1933,"73,544.27",286050
3/2/2017,TeleVenda,Mindscape,125,"8,587.62",15382
3/2/2017,Porta a Porta,Vast,1515,"35,151.50",70551
3/2/2017,TeleVenda,Mindscape,1666,"66,786.33",194203
3/2/2017,Porta a Porta,Mindscape,1158,"37,143.09",132723
3/3/2017,TeleVenda,Mindscape,1728,"70,550.76",207216
3/3/2017,TeleVenda,Vast,294,"18,294.81",14139
3/3/2017,TeleVenda,Vast,2398,"77,104.76",112945
3/3/2017,Telegrafo,Ellipsis,55,"1,943.06",3029
3/3/2017,Telegrafo,Vast,77,"2,673.48",3493
3/3/2017,TeleVenda,Ellipsis,1611,"46,068.26",90278
3/3/2017,TeleVenda,Arena,205,"14,480.60",30039
3/3/2017,Telegrafo,Mindscape,89,"4,338.40",11444
3/3/2017,Porta a Porta,Mindscape,971,"31,918.06",109851
3/3/2017,TeleVenda,Arena,1981,"72,140.02",293661
3/3/2017,TeleVenda,Ellipsis,279,"18,628.26",16564
3/3/2017,Porta a Porta,Arena,1008,"40,047.50",144363
3/3/2017,Telegrafo,Arena,131,"6,519.07",19266
3/3/2017,Porta a Porta,Ellipsis,802,"21,661.40",44865
3/3/2017,TeleVenda,Mindscape,132,"8,794.40",15922
3/3/2017,Porta a Porta,Vast,1154,"30,839.91",54893
3/4/2017,TeleVenda,Vast,261,"15,572.26",12436
3/4/2017,Telegrafo,Ellipsis,77,"3,511.24",4603
3/4/2017,TeleVenda,Arena,2084,"74,337.94",308083
3/4/2017,Telegrafo,Arena,124,"6,390.03",18769
3/4/2017,Porta a Porta,Ellipsis,905,"23,825.92",49737
3/4/2017,Telegrafo,Vast,80,"2,627.26",3724
3/4/2017,Porta a Porta,Arena,1141,"43,369.03",164210
3/4/2017,TeleVenda,Ellipsis,1698,"47,056.22",94670
3/4/2017,Porta a Porta,Vast,1266,"32,351.91",61672
3/4/2017,TeleVenda,Ellipsis,254,"16,305.67",15554
3/4/2017,TeleVenda,Arena,207,"14,526.10",30364
3/4/2017,TeleVenda,Vast,2469,"75,901.68",116894
3/4/2017,TeleVenda,Mindscape,140,"9,774.66",15254
3/4/2017,Porta a Porta,Mindscape,1020,"34,911.17",119167
3/4/2017,Telegrafo,Mindscape,75,"4,503.33",9101
3/4/2017,TeleVenda,Mindscape,1730,"69,631.38",207008
3/5/2017,Porta a Porta,Arena,926,"35,776.99",130694
3/5/2017,Telegrafo,Vast,96,"4,695.23",4890
3/5/2017,TeleVenda,Mindscape,121,"8,825.49",15278
3/5/2017,Telegrafo,Ellipsis,76,"4,352.72",4445
3/5/2017,Porta a Porta,Mindscape,839,"29,188.05",97599
3/5/2017,Telegrafo,Mindscape,78,"4,997.54",10284
3/5/2017,TeleVenda,Arena,1916,"71,767.96",278487
3/5/2017,Porta a Porta,Vast,1040,"28,934.18",51541
3/5/2017,TeleVenda,Vast,259,"16,422.63",13070
3/5/2017,TeleVenda,Ellipsis,1633,"47,593.62",90533
3/5/2017,Porta a Porta,Ellipsis,792,"22,153.99",43807
3/5/2017,TeleVenda,Ellipsis,233,"15,246.01",14376
3/5/2017,Telegrafo,Arena,138,"8,632.23",20752
3/5/2017,TeleVenda,Vast,2360,"78,812.61",111985
3/5/2017,TeleVenda,Arena,200,"13,998.77",29210
3/5/2017,TeleVenda,Mindscape,1789,"78,204.98",211269
3/6/2017,Telegrafo,Mindscape,112,"10,532.03",14566
3/6/2017,TeleVenda,Vast,108,"5,378.36",5244
3/6/2017,Telegrafo,Vast,114,"6,771.50",5693
3/6/2017,TeleVenda,Ellipsis,984,"19,010.00",57819
3/6/2017,Porta a Porta,Arena,1133,"38,691.35",157987
3/6/2017,TeleVenda,Arena,116,"6,565.55",16822
3/6/2017,Telegrafo,Arena,165,"12,530.82",24336
3/6/2017,Porta a Porta,Vast,1057,"19,580.27",54860
3/6/2017,TeleVenda,Vast,1126,"20,372.50",57675
3/6/2017,TeleVenda,Mindscape,56,"3,293.42",6989
3/6/2017,TeleVenda,Arena,1699,"49,027.12",248809
3/6/2017,Porta a Porta,Ellipsis,821,"17,126.63",44871
3/6/2017,TeleVenda,Mindscape,950,"25,674.02",115975
3/6/2017,Porta a Porta,Mindscape,772,"23,459.04",89852
3/6/2017,TeleVenda,Ellipsis,95,"4,849.57",5699
3/6/2017,Telegrafo,Ellipsis,85,"6,176.60",4979
3/7/2017,Telegrafo,Mindscape,50,"2,628.92",6502
3/7/2017,Telegrafo,Vast,52,"1,497.62",2468
3/7/2017,Porta a Porta,Ellipsis,969,"19,982.12",53368
3/7/2017,Porta a Porta,Mindscape,997,"28,951.94",119138
3/7/2017,TeleVenda,Mindscape,804,"20,467.72",99906
3/7/2017,TeleVenda,Ellipsis,75,"3,993.62",4793
3/7/2017,Porta a Porta,Arena,1185,"43,934.45",167018
3/7/2017,TeleVenda,Vast,1154,"19,446.97",56740
3/7/2017,TeleVenda,Arena,109,"5,935.64",15878
3/7/2017,TeleVenda,Mindscape,44,"2,465.44",5057
3/7/2017,Telegrafo,Arena,83,"4,125.83",12385
3/7/2017,TeleVenda,Arena,1224,"36,059.22",180104
3/7/2017,TeleVenda,Ellipsis,928,"16,546.66",51220
3/7/2017,TeleVenda,Vast,83,"3,955.10",3813
3/7/2017,Porta a Porta,Vast,1272,"22,629.68",62642
3/7/2017,Telegrafo,Ellipsis,55,"1,634.80",2874
3/8/2017,Porta a Porta,Ellipsis,1040,"26,426.27",56982
3/8/2017,TeleVenda,Mindscape,1847,"72,496.92",222546
3/8/2017,Telegrafo,Vast,93,"3,844.95",4477
3/8/2017,Porta a Porta,Mindscape,1202,"38,154.38",137242
3/8/2017,TeleVenda,Arena,227,"16,482.28",33227
3/8/2017,Porta a Porta,Vast,1384,"33,046.68",65655
3/8/2017,TeleVenda,Vast,2559,"79,393.81",118774
3/8/2017,Telegrafo,Ellipsis,66,"3,565.32",3686
3/8/2017,Telegrafo,Mindscape,91,"4,869.87",11281
3/8/2017,TeleVenda,Ellipsis,1735,"47,128.54",96767
3/8/2017,Telegrafo,Arena,136,"6,977.20",19503
3/8/2017,TeleVenda,Mindscape,141,"9,979.46",18216
3/8/2017,TeleVenda,Ellipsis,273,"17,216.30",16585
3/8/2017,TeleVenda,Arena,2032,"72,333.98",293161
3/8/2017,Porta a Porta,Arena,1177,"44,171.81",160097
3/8/2017,TeleVenda,Vast,262,"18,569.82",12374
3/9/2017,Telegrafo,Arena,148,"9,044.08",21502
3/9/2017,TeleVenda,Mindscape,142,"9,133.72",15644
3/9/2017,TeleVenda,Ellipsis,258,"16,501.31",15587
3/9/2017,Porta a Porta,Vast,1161,"29,435.09",55564
3/9/2017,TeleVenda,Arena,2126,"73,187.14",303796
3/9/2017,Telegrafo,Vast,118,"7,028.01",5756
3/9/2017,TeleVenda,Vast,276,"18,705.50",13774
3/9/2017,Telegrafo,Ellipsis,102,"7,549.77",5573
3/9/2017,Porta a Porta,Mindscape,1089,"36,275.78",126607
3/9/2017,TeleVenda,Arena,246,"17,800.82",37678
3/9/2017,Telegrafo,Mindscape,90,"6,183.44",10791
3/9/2017,TeleVenda,Vast,2402,"73,037.98",113568
3/9/2017,TeleVenda,Ellipsis,1635,"46,280.80",91444
3/9/2017,Porta a Porta,Arena,1170,"45,195.27",156839
3/9/2017,TeleVenda,Mindscape,1883,"70,730.48",223687
3/9/2017,Porta a Porta,Ellipsis,856,"23,304.41",47203
3/10/2017,Telegrafo,Vast,73,"3,073.45",3708
3/10/2017,TeleVenda,Ellipsis,1498,"40,939.03",83929
3/10/2017,TeleVenda,Mindscape,135,"9,271.56",16001
3/10/2017,Porta a Porta,Arena,1124,"43,224.22",151365
3/10/2017,TeleVenda,Arena,250,"16,999.43",35843
3/10/2017,Porta a Porta,Vast,1130,"30,496.37",54576
3/10/2017,Telegrafo,Mindscape,90,"6,515.62",11541
3/10/2017,Porta a Porta,Ellipsis,824,"22,201.01",45287
3/10/2017,TeleVenda,Ellipsis,261,"16,578.66",16282
3/10/2017,TeleVenda,Arena,2082,"71,643.97",301615
3/10/2017,Porta a Porta,Mindscape,1040,"35,900.69",126480
3/10/2017,TeleVenda,Vast,2269,"69,906.72",108825
3/10/2017,TeleVenda,Vast,249,"16,358.31",12020
3/10/2017,TeleVenda,Mindscape,1717,"67,929.46",211631
3/10/2017,Telegrafo,Ellipsis,69,"4,410.76",3936
3/10/2017,Telegrafo,Arena,132,"6,593.64",18236
3/11/2017,Porta a Porta,Vast,898,"24,983.55",41590
3/11/2017,TeleVenda,Mindscape,1448,"65,656.84",175267
3/11/2017,Telegrafo,Arena,100,"5,333.45",14490
3/11/2017,Telegrafo,Mindscape,70,"5,462.26",8846
3/11/2017,TeleVenda,Vast,252,"17,202.18",12242
3/11/2017,TeleVenda,Ellipsis,252,"15,846.10",15398
3/11/2017,Porta a Porta,Mindscape,901,"32,310.71",104449
3/11/2017,TeleVenda,Vast,2002,"66,745.34",93891
3/11/2017,Telegrafo,Ellipsis,57,"2,977.99",3222
3/11/2017,TeleVenda,Arena,220,"15,801.56",32425
3/11/2017,TeleVenda,Mindscape,126,"9,828.45",15878
3/11/2017,Porta a Porta,Ellipsis,720,"20,802.36",40410
3/11/2017,TeleVenda,Arena,1744,"63,683.93",250531
3/11/2017,Porta a Porta,Arena,941,"37,172.66",127117
3/11/2017,TeleVenda,Ellipsis,1315,"39,245.12",74174
3/11/2017,Telegrafo,Vast,52,"2,138.59",2598
3/12/2017,TeleVenda,Mindscape,120,"8,458.12",14456
3/12/2017,Porta a Porta,Vast,772,"23,911.97",37405
3/12/2017,TeleVenda,Arena,212,"14,864.10",30375
3/12/2017,TeleVenda,Arena,1703,"66,045.17",243405
3/12/2017,Telegrafo,Vast,64,"2,565.67",3059
3/12/2017,Porta a Porta,Arena,798,"32,660.57",107646
3/12/2017,TeleVenda,Ellipsis,276,"17,044.81",17160
3/12/2017,TeleVenda,Vast,2009,"72,690.28",95807
3/12/2017,Telegrafo,Arena,109,"5,437.87",15595
3/12/2017,Porta a Porta,Mindscape,770,"29,466.58",91939
3/12/2017,Porta a Porta,Ellipsis,664,"20,002.79",37601
3/12/2017,TeleVenda,Vast,266,"18,892.72",13010
3/12/2017,Telegrafo,Ellipsis,57,"2,555.26",3132
3/12/2017,TeleVenda,Mindscape,1507,"71,106.79",182898
3/12/2017,Telegrafo,Mindscape,64,"3,414.80",7888
3/12/2017,TeleVenda,Ellipsis,1449,"44,558.16",80558
3/13/2017,Porta a Porta,Mindscape,588,"19,495.94",69772
3/13/2017,TeleVenda,Ellipsis,121,"6,667.11",7561
3/13/2017,Telegrafo,Mindscape,68,"4,304.05",9967
3/13/2017,Porta a Porta,Vast,926,"18,256.55",46855
3/13/2017,Telegrafo,Ellipsis,47,"1,837.02",2684
3/13/2017,Telegrafo,Arena,96,"6,245.89",13553
3/13/2017,TeleVenda,Mindscape,59,"3,565.27",7308
3/13/2017,TeleVenda,Mindscape,751,"21,672.16",91773
3/13/2017,TeleVenda,Ellipsis,890,"17,374.62",50719
3/13/2017,TeleVenda,Arena,113,"7,202.08",16159
3/13/2017,Telegrafo,Vast,70,"2,501.64",3256
3/13/2017,Porta a Porta,Arena,714,"25,950.49",93429
3/13/2017,TeleVenda,Arena,1174,"36,006.21",167149
3/13/2017,TeleVenda,Vast,1074,"19,777.62",54518
3/13/2017,Porta a Porta,Ellipsis,671,"15,091.55",36597
3/13/2017,TeleVenda,Vast,116,"5,781.96",5758
3/14/2017,TeleVenda,Arena,831,"25,890.11",117127
3/14/2017,TeleVenda,Arena,94,"5,297.34",14077
3/14/2017,Porta a Porta,Vast,1161,"21,507.11",58018
3/14/2017,Telegrafo,Mindscape,53,"3,294.65",6665
3/14/2017,Telegrafo,Vast,60,"2,289.74",2976
3/14/2017,Porta a Porta,Ellipsis,842,"18,838.94",45950
3/14/2017,TeleVenda,Ellipsis,743,"14,749.53",41216
3/14/2017,TeleVenda,Mindscape,45,"2,336.89",5229
3/14/2017,Porta a Porta,Arena,782,"29,739.77",103373
3/14/2017,TeleVenda,Mindscape,618,"16,864.25",75422
3/14/2017,TeleVenda,Vast,1003,"17,034.24",49625
3/14/2017,Porta a Porta,Mindscape,740,"23,645.87",87465
3/14/2017,TeleVenda,Ellipsis,87,"4,364.59",5675
3/14/2017,Telegrafo,Arena,77,"6,727.25",11797
3/14/2017,Telegrafo,Ellipsis,49,"2,701.46",2564
3/14/2017,TeleVenda,Vast,91,"4,286.30",4118
3/15/2017,Porta a Porta,Ellipsis,1066,"28,564.47",59167
3/15/2017,TeleVenda,Mindscape,1667,"72,816.64",200669
3/15/2017,Telegrafo,Vast,95,"4,743.74",4764
3/15/2017,TeleVenda,Ellipsis,308,"17,483.82",18380
3/15/2017,TeleVenda,Mindscape,131,"8,591.62",14692
3/15/2017,TeleVenda,Arena,1897,"73,039.74",275653
3/15/2017,Telegrafo,Mindscape,69,"3,761.52",9052
3/15/2017,Porta a Porta,Mindscape,1108,"40,521.81",127214
3/15/2017,Porta a Porta,Vast,1303,"33,110.00",63924
3/15/2017,TeleVenda,Arena,288,"17,928.80",42905
3/15/2017,TeleVenda,Ellipsis,1652,"46,067.66",92811
3/15/2017,Porta a Porta,Arena,1023,"44,171.30",141685
3/15/2017,TeleVenda,Vast,2278,"74,233.08",107791
3/15/2017,Telegrafo,Ellipsis,63,"3,189.70",3475
3/15/2017,Telegrafo,Arena,103,"5,609.56",14588
3/15/2017,TeleVenda,Vast,300,"16,238.40",14312
3/16/2017,Porta a Porta,Mindscape,1225,"44,099.21",144230
3/16/2017,TeleVenda,Arena,363,"19,359.72",53293
3/16/2017,Telegrafo,Arena,143,"6,312.56",21238
3/16/2017,TeleVenda,Mindscape,160,"8,355.74",19028
3/16/2017,Telegrafo,Ellipsis,59,"2,380.20",3552
3/16/2017,Porta a Porta,Ellipsis,916,"26,443.15",52588
3/16/2017,TeleVenda,Vast,2385,"75,298.89",113203
3/16/2017,Porta a Porta,Vast,1260,"34,214.13",61835
3/16/2017,TeleVenda,Ellipsis,1589,"45,408.74",90016
3/16/2017,Telegrafo,Mindscape,91,"4,691.61",12489
3/16/2017,TeleVenda,Vast,350,"21,238.57",17307
3/16/2017,TeleVenda,Ellipsis,304,"17,072.40",18814
3/16/2017,TeleVenda,Arena,2388,"90,181.01",354605
3/16/2017,Porta a Porta,Arena,1496,"64,372.24",212672
3/16/2017,Telegrafo,Vast,89,"2,990.86",3960
3/16/2017,TeleVenda,Mindscape,1788,"72,767.70",215144
3/17/2017,Porta a Porta,Arena,1402,"60,074.24",203697
3/17/2017,TeleVenda,Ellipsis,298,"14,571.65",17761
3/17/2017,TeleVenda,Vast,2335,"71,264.87",112956
3/17/2017,TeleVenda,Arena,330,"18,365.63",50257
3/17/2017,Porta a Porta,Ellipsis,928,"25,556.75",51774
3/17/2017,TeleVenda,Vast,348,"20,024.61",16730
3/17/2017,Porta a Porta,Mindscape,1125,"40,647.20",129837
3/17/2017,TeleVenda,Mindscape,1710,"69,368.73",206593
3/17/2017,TeleVenda,Ellipsis,1621,"45,446.65",91407
3/17/2017,Telegrafo,Mindscape,100,"4,832.05",11735
3/17/2017,Telegrafo,Arena,156,"7,953.21",23051
3/17/2017,Telegrafo,Vast,86,"3,101.82",4246
3/17/2017,Telegrafo,Ellipsis,53,"3,665.59",3127
3/17/2017,Porta a Porta,Vast,1309,"33,920.68",64555
3/17/2017,TeleVenda,Arena,2375,"87,205.78",357450
3/17/2017,TeleVenda,Mindscape,162,"8,830.75",20472
